Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,dates_processed
1179589,"August 4, 2018",Wisconsin,Milwaukee,40th St and Vliet St,0,4,0,0,0,,2018-08-04
1179805,"August 4, 2018",Illinois,Chicago,1600 block of N Leclaire Ave,1,3,0,0,0,,2018-08-04
1179589,"August 4, 2018",Wisconsin,Milwaukee,40th St and Vliet St,0,4,0,0,0,,2018-08-04
1179810,"August 4, 2018",Nevada,Las Vegas,3400 block of Coran Ln,0,6,0,0,0,,2018-08-04
1176169,"July 31, 2018",California,Gardena,1212 W 135th St,3,1,0,0,1,,2018-07-31
1176169,"July 31, 2018",California,Gardena,1212 W 135th St,3,1,0,0,1,,2018-07-31
1177024,"July 30, 2018",Georgia,Savannah,12328 Largo Dr,0,4,0,0,0,,2018-07-30
1175571,"July 30, 2018",Illinois,Chicago,1200 block of S Avers Ave,0,4,0,0,0,,2018-07-30
1175571,"July 30, 2018",Illinois,Chicago,1200 block of S Avers Ave,0,4,0,0,0,,2018-07-30
1177024,"July 30, 2018",Georgia,Savannah,12328 Largo Dr,0,4,0,0,0,,2018-07-30
1174960,"July 29, 2018",Arizona,Phoenix,2501 E Van Buren St,1,4,0,0,0,,2018-07-29
1174990,"July 29, 2018",Michigan,Lansing,Spring and River Street,0,4,0,0,0,,2018-07-29
1174960,"July 29, 2018",Arizona,Phoenix,2501 E Van Buren St,1,4,0,0,0,,2018-07-29
1174423,"July 29, 2018",Pennsylvania,York,100 block of E Maple St,0,4,0,0,0,,2018-07-29
1174990,"July 29, 2018",Michigan,Lansing,Spring and River Street,0,4,0,0,0,,2018-07-29
1174423,"July 29, 2018",Pennsylvania,York,100 block of E Maple St,0,4,0,0,0,,2018-07-29
1174190,"July 28, 2018",Louisiana,New Orleans,3400 S Claiborne Ave,3,7,0,0,1,,2018-07-28
1174527,"July 28, 2018",California,Los Angeles,8801 S Vermont Ave,2,4,0,0,0,,2018-07-28
1174190,"July 28, 2018",Louisiana,New Orleans,3400 S Claiborne Ave,3,7,0,0,1,,2018-07-28
1174527,"July 28, 2018",California,Los Angeles,8801 S Vermont Ave,2,4,0,0,0,,2018-07-28
1173637,"July 27, 2018",Illinois,Chicago,1100 block of S Troy St,0,4,0,0,0,,2018-07-27
1173476,"July 27, 2018",Texas,Robstown,603 East Ave J,4,0,1,0,0,,2018-07-27
1173637,"July 27, 2018",Illinois,Chicago,1100 block of S Troy St,0,4,0,0,0,,2018-07-27
1173476,"July 27, 2018",Texas,Robstown,603 East Ave J,4,0,1,0,0,,2018-07-27
1172403,"July 26, 2018",Texas,Dallas,3019 South Blvd,0,6,0,0,0,,2018-07-26
1172224,"July 26, 2018",Ohio,Cleveland,18416 St Clair Ave,1,6,0,0,2,,2018-07-26
1172403,"July 26, 2018",Texas,Dallas,3019 South Blvd,0,6,0,0,0,,2018-07-26
1172224,"July 26, 2018",Ohio,Cleveland,18416 St Clair Ave,1,6,0,0,2,,2018-07-26
1173069,"July 26, 2018",California,Oakland,73rd Ave and Bancroft Ave,2,2,0,0,0,,2018-07-26
1173069,"July 26, 2018",California,Oakland,73rd Ave and Bancroft Ave,2,2,0,0,0,,2018-07-26
1172333,"July 25, 2018",Louisiana,New Orleans,7000 block of Bullard Ave,0,4,0,0,1,,2018-07-25
1172333,"July 25, 2018",Louisiana,New Orleans,7000 block of Bullard Ave,0,4,0,0,1,,2018-07-25
1170482,"July 23, 2018",Illinois,Chicago,6400 block of S May St,0,5,0,0,0,,2018-07-23
1170482,"July 23, 2018",Illinois,Chicago,6400 block of S May St,0,5,0,0,0,,2018-07-23
1169103,"July 21, 2018",Illinois,Chicago,3100 block of W Fulton St,2,5,0,0,0,,2018-07-21
1168828,"July 21, 2018",Maryland,Baltimore,1000 block of Dundalk Ave,0,4,0,0,0,,2018-07-21
1168828,"July 21, 2018",Maryland,Baltimore,1000 block of Dundalk Ave,0,4,0,0,0,,2018-07-21
1169103,"July 21, 2018",Illinois,Chicago,3100 block of W Fulton St,2,5,0,0,0,,2018-07-21
1167806,"July 20, 2018",New Jersey,Elizabeth,323 Irvington Ave,0,4,0,0,0,,2018-07-20
1169656,"July 20, 2018",Washington,Sunnyside,500 block of S 15th St,1,4,0,0,0,,2018-07-20
1169656,"July 20, 2018",Washington,Sunnyside,500 block of S 15th St,1,4,0,0,0,,2018-07-20
1167806,"July 20, 2018",New Jersey,Elizabeth,323 Irvington Ave,0,4,0,0,0,,2018-07-20
1166302,"July 18, 2018",Oklahoma,Oklahoma City,7201 Melrose Ln,0,4,0,0,4,,2018-07-18
1166302,"July 18, 2018",Oklahoma,Oklahoma City,7201 Melrose Ln,0,4,0,0,4,,2018-07-18
1165214,"July 16, 2018",Florida,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4,0,0,0,,2018-07-16
1165183,"July 16, 2018",District of Columbia,Washington,300 block of 53rd St NE,1,4,0,0,10,,2018-07-16
1165214,"July 16, 2018",Florida,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4,0,0,0,,2018-07-16
1165299,"July 16, 2018",Pennsylvania,Philadelphia,2100 block of N 4th St,1,4,0,0,0,,2018-07-16
1165183,"July 16, 2018",District of Columbia,Washington,300 block of 53rd St NE,1,4,0,0,10,,2018-07-16
1165299,"July 16, 2018",Pennsylvania,Philadelphia,2100 block of N 4th St,1,4,0,0,0,,2018-07-16
1164167,"July 15, 2018",Colorado,Denver,50th Ave and Grant St,0,4,0,0,0,,2018-07-15
1164110,"July 15, 2018",Tennessee,Chattanooga,1400 Cowart St,0,5,0,0,0,,2018-07-15
1164167,"July 15, 2018",Colorado,Denver,50th Ave and Grant St,0,4,0,0,0,,2018-07-15
1164110,"July 15, 2018",Tennessee,Chattanooga,1400 Cowart St,0,5,0,0,0,,2018-07-15
1163947,"July 14, 2018",Maryland,Fort Washington,9500 block of Fort Foote Rd,0,4,0,0,0,,2018-07-14
1163947,"July 14, 2018",Maryland,Fort Washington,9500 block of Fort Foote Rd,0,4,0,0,0,,2018-07-14
1162785,"July 13, 2018",Virginia,Richmond,1401 Roseneath Rd,1,3,0,0,0,,2018-07-13
1162785,"July 13, 2018",Virginia,Richmond,1401 Roseneath Rd,1,3,0,0,0,,2018-07-13
1162687,"July 12, 2018",Tennessee,Memphis,3678 Powers Rd,0,5,0,0,0,,2018-07-12
1162687,"July 12, 2018",Tennessee,Memphis,3678 Powers Rd,0,5,0,0,0,,2018-07-12
1162437,"July 11, 2018",Texas,Houston,9550 Bissonnet St,0,4,0,0,0,,2018-07-11
1161230,"July 11, 2018",Florida,Reddick,16300 block of NW Gainesville Rd,0,4,0,0,0,,2018-07-11
1161230,"July 11, 2018",Florida,Reddick,16300 block of NW Gainesville Rd,0,4,0,0,0,,2018-07-11
1162437,"July 11, 2018",Texas,Houston,9550 Bissonnet St,0,4,0,0,0,,2018-07-11
1160253,"July 9, 2018",Delaware,Wilmington,2709 Ferris Rd,4,0,1,0,0,,2018-07-09
1159820,"July 9, 2018",Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4,0,0,2,,2018-07-09
1159820,"July 9, 2018",Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4,0,0,2,,2018-07-09
1160253,"July 9, 2018",Delaware,Wilmington,2709 Ferris Rd,4,0,1,0,0,,2018-07-09
1159528,"July 8, 2018",Tennessee,Memphis,Mount Moriah Rd and Mendenhall Rd,0,4,0,0,0,,2018-07-08
1160418,"July 8, 2018",Alabama,Brandon,565 US-80,0,5,0,1,0,,2018-07-08
1159528,"July 8, 2018",Tennessee,Memphis,Mount Moriah Rd and Mendenhall Rd,0,4,0,0,0,,2018-07-08
1160418,"July 8, 2018",Alabama,Brandon,565 US-80,0,5,0,1,0,,2018-07-08
1158826,"July 7, 2018",Alabama,Wetumpka,135 Granite Way,2,2,1,0,0,,2018-07-07
1158826,"July 7, 2018",Alabama,Wetumpka,135 Granite Way,2,2,1,0,0,,2018-07-07
1156528,"July 5, 2018",California,Los Angeles,1600 block of W. 2nd Street,3,3,0,0,0,,2018-07-05
1156480,"July 5, 2018",New York,Brooklyn,280 Herkimer St,0,4,0,0,0,,2018-07-05
1157073,"July 5, 2018",New York,Albany,First St and Lexington Ave,0,4,0,0,0,,2018-07-05
1156638,"July 5, 2018",Virginia,Virginia Beach,1800 block of Atlantic Ave,0,6,0,0,1,,2018-07-05
1157733,"July 5, 2018",Ohio,Lima,1440 Bellefontaine Ave,1,5,0,0,0,,2018-07-05
1157073,"July 5, 2018",New York,Albany,First St and Lexington Ave,0,4,0,0,0,,2018-07-05
1157733,"July 5, 2018",Ohio,Lima,1440 Bellefontaine Ave,1,5,0,0,0,,2018-07-05
1156528,"July 5, 2018",California,Los Angeles,1600 block of W. 2nd Street,3,3,0,0,0,,2018-07-05
1156480,"July 5, 2018",New York,Brooklyn,280 Herkimer St,0,4,0,0,0,,2018-07-05
1156638,"July 5, 2018",Virginia,Virginia Beach,1800 block of Atlantic Ave,0,6,0,0,1,,2018-07-05
1155906,"July 4, 2018",Georgia,Atlanta,5456 E Fayetteville Rd,1,3,0,0,0,,2018-07-04
1155906,"July 4, 2018",Georgia,Atlanta,5456 E Fayetteville Rd,1,3,0,0,0,,2018-07-04
1155567,"July 3, 2018",Missouri,Saint Louis,1700 block of Billups Ave,1,5,0,0,0,,2018-07-03
1155567,"July 3, 2018",Missouri,Saint Louis,1700 block of Billups Ave,1,5,0,0,0,,2018-07-03
1154998,"July 3, 2018",District of Columbia,Washington,1700 block of Benning Rd NE,0,4,0,0,0,,2018-07-03
1154998,"July 3, 2018",District of Columbia,Washington,1700 block of Benning Rd NE,0,4,0,0,0,,2018-07-03
1154558,"July 2, 2018",New York,Buffalo,Grape St,2,2,0,0,1,,2018-07-02
1154558,"July 2, 2018",New York,Buffalo,Grape St,2,2,0,0,1,,2018-07-02
1153997,"July 1, 2018",Illinois,Chicago,3400 block of W Walnut Ave,0,6,0,0,0,,2018-07-01
1153997,"July 1, 2018",Illinois,Chicago,3400 block of W Walnut Ave,0,6,0,0,0,,2018-07-01
1153471,"June 30, 2018",New Jersey,Jersey City,Lexington Ave and John F Kennedy Blvd,0,5,0,0,1,,2018-06-30
1153531,"June 30, 2018",Maryland,Baltimore,4000 block of Penhurst Ave,0,6,0,0,0,,2018-06-30
1153134,"June 30, 2018",Georgia,Ashburn,800 Block of W. Washington,1,6,0,0,2,,2018-06-30
1153471,"June 30, 2018",New Jersey,Jersey City,Lexington Ave and John F Kennedy Blvd,0,5,0,0,1,,2018-06-30
1153134,"June 30, 2018",Georgia,Ashburn,800 Block of W. Washington,1,6,0,0,2,,2018-06-30
1153531,"June 30, 2018",Maryland,Baltimore,4000 block of Penhurst Ave,0,6,0,0,0,,2018-06-30
1151584,"June 28, 2018",Maryland,Annapolis,888 Bestgate Rd,5,0,0,0,1,,2018-06-28
1151584,"June 28, 2018",Maryland,Annapolis,888 Bestgate Rd,5,0,0,0,1,,2018-06-28
1151355,"June 27, 2018",California,Oakland,8901 MacArthur Boulevard,1,3,0,0,0,,2018-06-27
1151527,"June 27, 2018",Texas,San Antonio,100 block of Holly Street,0,4,0,0,1,,2018-06-27
1151373,"June 27, 2018",Connecticut,Hartford,124 Hillside Ave,0,4,0,0,0,,2018-06-27
1151527,"June 27, 2018",Texas,San Antonio,100 block of Holly Street,0,4,0,0,1,,2018-06-27
1151355,"June 27, 2018",California,Oakland,8901 MacArthur Boulevard,1,3,0,0,0,,2018-06-27
1151373,"June 27, 2018",Connecticut,Hartford,124 Hillside Ave,0,4,0,0,0,,2018-06-27
1149910,"June 25, 2018",Illinois,Chicago,3900 block of S Vincennes Ave,0,6,0,0,0,,2018-06-25
1149910,"June 25, 2018",Illinois,Chicago,3900 block of S Vincennes Ave,0,6,0,0,0,,2018-06-25
1148678,"June 24, 2018",Florida,Punta Gorda,2450 Harbour Dr,0,4,0,0,0,,2018-06-24
1148468,"June 24, 2018",North Carolina,Sanford,109 S Steele St,1,5,0,1,1,,2018-06-24
1148678,"June 24, 2018",Florida,Punta Gorda,2450 Harbour Dr,0,4,0,0,0,,2018-06-24
1148647,"June 24, 2018",Florida,Indiantown,17068 SW Palm Beach St,0,4,0,0,0,,2018-06-24
1148647,"June 24, 2018",Florida,Indiantown,17068 SW Palm Beach St,0,4,0,0,0,,2018-06-24
1149463,"June 24, 2018",Indiana,Gary,2500 block of Harrison Street,1,3,0,0,0,,2018-06-24
1148596,"June 24, 2018",Ohio,Sandusky,1504 Milan Rd,0,5,0,0,0,,2018-06-24
1148596,"June 24, 2018",Ohio,Sandusky,1504 Milan Rd,0,5,0,0,0,,2018-06-24
1148468,"June 24, 2018",North Carolina,Sanford,109 S Steele St,1,5,0,1,1,,2018-06-24
1149463,"June 24, 2018",Indiana,Gary,2500 block of Harrison Street,1,3,0,0,0,,2018-06-24
1149173,"June 24, 2018",Florida,Palm Beach Gardens (Riviera Beach),1200 block of W 35th St,1,3,0,0,0,,2018-06-24
1149173,"June 24, 2018",Florida,Palm Beach Gardens (Riviera Beach),1200 block of W 35th St,1,3,0,0,0,,2018-06-24
1147720,"June 23, 2018",Illinois,Chicago,100 block of East 51st St,1,4,0,0,0,,2018-06-23
1161366,"June 23, 2018",Tennessee,Covington,319 N High St,0,4,0,0,0,,2018-06-23
1148042,"June 23, 2018",Kansas,Wichita,1403 Harding  St,0,4,0,0,0,,2018-06-23
1148042,"June 23, 2018",Kansas,Wichita,1403 Harding  St,0,4,0,0,0,,2018-06-23
1161366,"June 23, 2018",Tennessee,Covington,319 N High St,0,4,0,0,0,,2018-06-23
1147720,"June 23, 2018",Illinois,Chicago,100 block of East 51st St,1,4,0,0,0,,2018-06-23
1147323,"June 22, 2018",Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,0,0,0,,2018-06-22
1147323,"June 22, 2018",Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,0,0,0,,2018-06-22
1146547,"June 21, 2018",Illinois,Chicago,6500 block of S Claremont Ave,0,4,0,0,0,,2018-06-21
1146968,"June 21, 2018",California,San Bernardino,279 W Base Line,1,3,0,0,0,,2018-06-21
1146760,"June 21, 2018",Louisiana,Morganza,Deaton Ln,0,4,0,0,0,,2018-06-21
1146547,"June 21, 2018",Illinois,Chicago,6500 block of S Claremont Ave,0,4,0,0,0,,2018-06-21
1146968,"June 21, 2018",California,San Bernardino,279 W Base Line,1,3,0,0,0,,2018-06-21
1146760,"June 21, 2018",Louisiana,Morganza,Deaton Ln,0,4,0,0,0,,2018-06-21
1145709,"June 20, 2018",California,Modesto,2300 block of West Hatch Road,0,5,0,0,0,,2018-06-20
1145709,"June 20, 2018",California,Modesto,2300 block of West Hatch Road,0,5,0,0,0,,2018-06-20
1145881,"June 19, 2018",Alabama,Huntsville,905 Lee Dr NW,0,4,0,0,1,,2018-06-19
1145881,"June 19, 2018",Alabama,Huntsville,905 Lee Dr NW,0,4,0,0,1,,2018-06-19
1143558,"June 18, 2018",Illinois,Chicago,1300 block of S Loomis St,2,3,0,0,0,,2018-06-18
1144852,"June 18, 2018",Illinois,Bloomington,311 Riley Dr,3,1,0,0,1,,2018-06-18
1144852,"June 18, 2018",Illinois,Bloomington,311 Riley Dr,3,1,0,0,1,,2018-06-18
1143558,"June 18, 2018",Illinois,Chicago,1300 block of S Loomis St,2,3,0,0,0,,2018-06-18
1142789,"June 17, 2018",New Jersey,Trenton,635 S Clinton Ave,0,17,1,2,2,,2018-06-17
1143135,"June 17, 2018",North Carolina,Charlotte,3215 Queen City Dr,0,4,0,0,0,,2018-06-17
1143524,"June 17, 2018",Illinois,Chicago,2200 block of S Sacramento Ave,0,4,0,0,0,,2018-06-17
1143135,"June 17, 2018",North Carolina,Charlotte,3215 Queen City Dr,0,4,0,0,0,,2018-06-17
1143081,"June 17, 2018",Georgia,Macon,325 Edgewood Ln,1,3,0,0,1,,2018-06-17
1142789,"June 17, 2018",New Jersey,Trenton,635 S Clinton Ave,0,17,1,2,2,,2018-06-17
1143081,"June 17, 2018",Georgia,Macon,325 Edgewood Ln,1,3,0,0,1,,2018-06-17
1143524,"June 17, 2018",Illinois,Chicago,2200 block of S Sacramento Ave,0,4,0,0,0,,2018-06-17
1141943,"June 14, 2018",California,Tracy,W 6th St,1,4,0,0,4,,2018-06-14
1141645,"June 14, 2018",California,Union City,32992 Mission Blvd,0,5,0,0,0,,2018-06-14
1141745,"June 14, 2018",New York,Buffalo,Marigold Ave,1,4,0,0,0,,2018-06-14
1142145,"June 14, 2018",Pennsylvania,Philadelphia,400 block of Penn St,0,4,0,0,0,,2018-06-14
1142145,"June 14, 2018",Pennsylvania,Philadelphia,400 block of Penn St,0,4,0,0,0,,2018-06-14
1141108,"June 14, 2018",Colorado,Westminster,5150 W 80th Ave,1,3,0,0,1,,2018-06-14
1141745,"June 14, 2018",New York,Buffalo,Marigold Ave,1,4,0,0,0,,2018-06-14
1141943,"June 14, 2018",California,Tracy,W 6th St,1,4,0,0,4,,2018-06-14
1141108,"June 14, 2018",Colorado,Westminster,5150 W 80th Ave,1,3,0,0,1,,2018-06-14
1141645,"June 14, 2018",California,Union City,32992 Mission Blvd,0,5,0,0,0,,2018-06-14
1139320,"June 12, 2018",New York,Bronx,W 166th St and  Summit Ave,0,4,0,0,0,,2018-06-12
1139320,"June 12, 2018",New York,Bronx,W 166th St and  Summit Ave,0,4,0,0,0,,2018-06-12
1138324,"June 11, 2018",Florida,Orlando,4932 Eaglesmere Dr,5,0,1,0,0,,2018-06-11
1139176,"June 11, 2018",Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,0,0,3,,2018-06-11
1138324,"June 11, 2018",Florida,Orlando,4932 Eaglesmere Dr,5,0,1,0,0,,2018-06-11
1139176,"June 11, 2018",Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,0,0,3,,2018-06-11
1137848,"June 10, 2018",Illinois,Bloomington,1200 block of Orchard Rd,2,2,0,0,1,,2018-06-10
1137600,"June 10, 2018",Florida,Bradenton,5627 14th St W,1,5,0,0,2,,2018-06-10
1137547,"June 10, 2018",Illinois,Aurora,300 block of W Park Ave,0,7,0,0,0,,2018-06-10
1137473,"June 10, 2018",Illinois,Chicago,6400 block of S Eberhart Ave,1,5,0,0,0,,2018-06-10
1137435,"June 10, 2018",California,Valley Village,12719 Tiara St,0,6,0,0,0,,2018-06-10
1137473,"June 10, 2018",Illinois,Chicago,6400 block of S Eberhart Ave,1,5,0,0,0,,2018-06-10
1137435,"June 10, 2018",California,Valley Village,12719 Tiara St,0,6,0,0,0,,2018-06-10
1137586,"June 10, 2018",Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,0,0,1,,2018-06-10
1137586,"June 10, 2018",Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,0,0,1,,2018-06-10
1137547,"June 10, 2018",Illinois,Aurora,300 block of W Park Ave,0,7,0,0,0,,2018-06-10
1137600,"June 10, 2018",Florida,Bradenton,5627 14th St W,1,5,0,0,2,,2018-06-10
1137848,"June 10, 2018",Illinois,Bloomington,1200 block of Orchard Rd,2,2,0,0,1,,2018-06-10
1137402,"June 9, 2018",Pennsylvania,Philadelphia,2000 block of 20th St,1,4,0,0,0,,2018-06-09
1137737,"June 9, 2018",North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,0,0,0,,2018-06-09
1137402,"June 9, 2018",Pennsylvania,Philadelphia,2000 block of 20th St,1,4,0,0,0,,2018-06-09
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,0,0,1,,2018-06-09
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,0,0,1,,2018-06-09
1137737,"June 9, 2018",North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,0,0,0,,2018-06-09
1134378,"June 5, 2018",Florida,Jacksonville,Town Center Pkwy,3,1,0,0,0,,2018-06-05
1134378,"June 5, 2018",Florida,Jacksonville,Town Center Pkwy,3,1,0,0,0,,2018-06-05
1131909,"June 3, 2018",Illinois,Chicago,1200 block of W 73rd Pl,1,3,0,0,0,,2018-06-03
1131909,"June 3, 2018",Illinois,Chicago,1200 block of W 73rd Pl,1,3,0,0,0,,2018-06-03
1132408,"June 3, 2018",Texas,Dallas,4500 Spring Ave,0,5,0,0,0,,2018-06-03
1132408,"June 3, 2018",Texas,Dallas,4500 Spring Ave,0,5,0,0,0,,2018-06-03
1131855,"June 2, 2018",Nebraska,Omaha,S 11th St and Farnam St,1,6,0,0,1,,2018-06-02
1131855,"June 2, 2018",Nebraska,Omaha,S 11th St and Farnam St,1,6,0,0,1,,2018-06-02
1132050,"June 2, 2018",New York,Buffalo,Strauss Street,0,5,0,0,0,,2018-06-02
1132050,"June 2, 2018",New York,Buffalo,Strauss Street,0,5,0,0,0,,2018-06-02
1129432,"May 31, 2018",South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,0,0,1,,2018-05-31
1129432,"May 31, 2018",South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,0,0,1,,2018-05-31
1126434,"May 27, 2018",Colorado,Aurora,15373 E 6th Ave,1,3,0,0,0,,2018-05-27
1126712,"May 27, 2018",Louisiana,Shreveport,857 E Stoner Ave,0,4,0,0,1,,2018-05-27
1126434,"May 27, 2018",Colorado,Aurora,15373 E 6th Ave,1,3,0,0,0,,2018-05-27
1126712,"May 27, 2018",Louisiana,Shreveport,857 E Stoner Ave,0,4,0,0,1,,2018-05-27
1124777,"May 25, 2018",Ohio,Cincinnati,1000 block of Ross Avenue,0,4,0,0,1,,2018-05-25
1124777,"May 25, 2018",Ohio,Cincinnati,1000 block of Ross Avenue,0,4,0,0,1,,2018-05-25
1121111,"May 20, 2018",Mississippi,Hazlehurst,513 Monticello St,1,7,0,0,2,,2018-05-20
1122728,"May 20, 2018",Indiana,Anderson,1604 Madison Ave,0,4,0,0,0,,2018-05-20
1121111,"May 20, 2018",Mississippi,Hazlehurst,513 Monticello St,1,7,0,0,2,,2018-05-20
1122728,"May 20, 2018",Indiana,Anderson,1604 Madison Ave,0,4,0,0,0,,2018-05-20
1118785,"May 18, 2018",Texas,Santa Fe,16000 Hwy 6,10,13,0,0,1,,2018-05-18
1118785,"May 18, 2018",Texas,Santa Fe,16000 Hwy 6,10,13,0,0,1,,2018-05-18
1116705,"May 16, 2018",Texas,Ponder,610 Lone Star Park Ln,4,1,1,0,0,,2018-05-16
1116705,"May 16, 2018",Texas,Ponder,610 Lone Star Park Ln,4,1,1,0,0,,2018-05-16
1115110,"May 14, 2018",Maryland,Baltimore,2020 Etting St,0,4,0,0,0,,2018-05-14
1115110,"May 14, 2018",Maryland,Baltimore,2020 Etting St,0,4,0,0,0,,2018-05-14
1115051,"May 13, 2018",California,Stockton,2436 Belleview St,3,2,0,0,0,,2018-05-13
1114402,"May 13, 2018",Mississippi,Byhalia,French Rd and Berta Rd,0,4,0,0,1,,2018-05-13
1114725,"May 13, 2018",California,Los Angeles,365 W Manchester Avenue,2,2,0,0,1,,2018-05-13
1114402,"May 13, 2018",Mississippi,Byhalia,French Rd and Berta Rd,0,4,0,0,1,,2018-05-13
1115051,"May 13, 2018",California,Stockton,2436 Belleview St,3,2,0,0,0,,2018-05-13
1114725,"May 13, 2018",California,Los Angeles,365 W Manchester Avenue,2,2,0,0,1,,2018-05-13
1114276,"May 12, 2018",Nebraska,Omaha,3201 Decatur St,0,6,0,0,0,,2018-05-12
1113538,"May 12, 2018",New Jersey,Paulsboro,275 W Buck St,0,4,0,0,0,,2018-05-12
1113538,"May 12, 2018",New Jersey,Paulsboro,275 W Buck St,0,4,0,0,0,,2018-05-12
1114276,"May 12, 2018",Nebraska,Omaha,3201 Decatur St,0,6,0,0,0,,2018-05-12
1112948,"May 11, 2018",Oklahoma,Talihina,2nd St and Dallas St,0,4,1,0,0,,2018-05-11
1113737,"May 11, 2018",Missouri,Saint Louis,4800 block of Farlin Ave,0,4,0,0,0,,2018-05-11
1112948,"May 11, 2018",Oklahoma,Talihina,2nd St and Dallas St,0,4,1,0,0,,2018-05-11
1113737,"May 11, 2018",Missouri,Saint Louis,4800 block of Farlin Ave,0,4,0,0,0,,2018-05-11
1111950,"May 9, 2018",Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,0,0,0,,2018-05-09
1111649,"May 9, 2018",Nebraska,Omaha,Sahler St and N 48th St,0,4,0,0,0,,2018-05-09
1111950,"May 9, 2018",Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,0,0,0,,2018-05-09
1111649,"May 9, 2018",Nebraska,Omaha,Sahler St and N 48th St,0,4,0,0,0,,2018-05-09
1110399,"May 7, 2018",California,San Diego,15th St and J St,0,5,0,0,0,,2018-05-07
1110399,"May 7, 2018",California,San Diego,15th St and J St,0,5,0,0,0,,2018-05-07
1109322,"May 6, 2018",Tennessee,Memphis,499 N Watkins St,2,4,0,0,1,,2018-05-06
1108856,"May 6, 2018",Oklahoma,Stillwater,2020 East Lakeview Road,0,4,0,0,0,,2018-05-06
1108856,"May 6, 2018",Oklahoma,Stillwater,2020 East Lakeview Road,0,4,0,0,0,,2018-05-06
1109322,"May 6, 2018",Tennessee,Memphis,499 N Watkins St,2,4,0,0,1,,2018-05-06
1108879,"May 5, 2018",Georgia,Columbus,4944 Sentry Street,0,5,0,0,1,,2018-05-05
1108879,"May 5, 2018",Georgia,Columbus,4944 Sentry Street,0,5,0,0,1,,2018-05-05
1109928,"May 4, 2018",Illinois,Chicago Heights,200 block of E 23rd St,0,4,0,0,0,,2018-05-04
